from_id,from_name,message,created_time,type,link,id,likes_count,comments_count,shares_count,post_id
257679404318059,Liliana Olivero,"Desde Izquierda Socialista en el Frente de Izquierda y de los Trabajadores expresamos toda nuestra solidaridad para con los compañeros del Partido Obrero y la UJS ante el lamentable fallecimiento de una compañera que se dirigía a fiscalizar y cuidar el voto de la Lista Unidad en Provincia de Buenos Aires y deseamos una una pronta recuperación para el compañero que ha quedado internado y con heridas graves.
¡Hasta el socialismo siempre, Micaela!",2015-08-09T16:11:18+0000,status,NA,257679404318059_868274476591879,76,0,16,257679404318059_868274476591879
257679404318059,Liliana Olivero,"Ya vote, ahora a cuidar el voto de la #ListaUnidad del Frente de Izquierda y de los Trabajadores para recuperar en octubre la banca que nos robaron en 2013!",2015-08-09T15:12:02+0000,photo,https://www.facebook.com/liliolivero/photos/a.669845426434786.1073741834.257679404318059/868258329926827/?type=3,257679404318059_868258376593489,82,7,16,257679404318059_868258376593489
257679404318059,Liliana Olivero,Yendo a votar! ¡Vamos con la #ListaUnidad!,2015-08-09T14:57:26+0000,status,NA,257679404318059_868254623260531,45,0,1,257679404318059_868254623260531
257679404318059,Liliana Olivero,"Para votar contra el ajuste y por una alternativa de los trabajadores, las mujeres, la juventud, que se planta contra las injusticias y está en todas las luchas buscá esta boleta con Altamira-Giordano.
¡Vamos por más unidad de la izquierda! ¡Vamos por la banca que nos robaron en 2013!",2015-08-09T12:31:38+0000,photo,https://www.facebook.com/liliolivero/photos/a.669845426434786.1073741834.257679404318059/868209943264999/?type=3,257679404318059_868209943264999,97,5,7,257679404318059_868209943264999
257679404318059,Liliana Olivero,NA,2015-08-06T15:02:18+0000,photo,https://www.facebook.com/ORCOComunAccion/photos/a.694609943961766.1073741835.652163964873031/875929659163126/?type=3,257679404318059_866825473403446,11,0,0,257679404318059_866825473403446
257679404318059,Liliana Olivero,"BRILLANTE TESTIMONIO DE NUESTRA COMPAÑERA LAURA MARRONE EN EL JUICIO CONTRA LOS GENOCIDAS!!!! POR LA MEMORIA , LA VERDAD. Y LA JUSTICIA!!!!",2015-08-06T14:59:58+0000,link,http://www.cba24n.com.ar/content/acusan-complicidad-entre-monjas-del-buen-pastor-y-la-justicia,257679404318059_866824933403500,28,1,38,257679404318059_866824933403500
257679404318059,Liliana Olivero,"Este domingo 9 acompañanos con tu voto, para recuperar la banca que nos robaron en 2013, para llevar las luchas de los trabajadores, las mujeres, la juventud y por el ambiente al Congreso Nacional.
Y para evitar un nuevo fraude anotate acá como fiscal ►http://bit.ly/1MBxwWd",2015-08-05T01:13:21+0000,video,https://www.facebook.com/fueradeagenda.info/videos/1676513852579553/,257679404318059_866100523475941,9,0,0,257679404318059_866100523475941
257679404318059,Liliana Olivero,COMPETIR CON LOS GRANDES APARATOS QUE SOSTIENEN A LOS PARTIDOS PATRONALES SE HACE MUY DIFÍCIL......YA NOS ROBARON LA BANCA EN EL 2013 CON UN ESCANDALOSO FRAUDE QUE IMPIDIÓ QUE NOS PUDIÉRAMOS SUMAR A LA BANCADA DEL FRENTE DE IZQUIERDA EN EL CONGRESO NACIONAL...SUMATE COMO FISCAL ESTE DOMINGO 9 Y NO SOLO CUIDAS TU VOTO...SINO QUE NOS AYUDAS A RECUPERAR ESA BANCA QUE SERÁ UNA HERRAMIENTA DE LUCHA PARA DEFENDER TUS RECLAMOS!!!!! ESCRIBIME POR PRIVADA....ME CONECTARÉ CON VOS!!!!!,2015-08-04T15:43:04+0000,link,http://bit.ly/1MBxwWd,257679404318059_865934196825907,10,1,4,257679404318059_865934196825907
257679404318059,Liliana Olivero,NA,2015-08-04T15:37:16+0000,video,https://www.youtube.com/watch?v=VZd_-JYsLIU,257679404318059_865932860159374,10,0,0,257679404318059_865932860159374
257679404318059,Liliana Olivero,"Esta tarde participamos junto a Marti Vergara de la audiencia pública que la #ListaUnidad del Frente de Izquierda realizó en la Legislatura de Córdoba a 2 meses de la masiva movilización que, bajo la consigna de #NiUnaMenos, levantó las banderas del movimiento de mujeres en contra de la violencia (cualquiera sea su forma) hacia las mujeres, los femicidios y por el aborto legal, seguro y gratuito en nuestro país.
Hoy, a dos meses de esa histórica y multitudinaria movilización en todos los rincones del país, no sólo no hemos obtenido respuestas concretas sino que este lunes entró en vigencia el clerical nuevo Código Civil y Comercial, que legisla la vida desde la concepción y significa un retroceso en el avance de la aprobación inmediata del aborto legal, seguro y gratuito para que nuestras mujeres no se sigan muriendo víctimas de abortos clandestinos.
Los gobiernos son responsables por no aplicar políticas públicas que garanticen los derechos de las mujeres. 
Por la legalización del aborto, por un salario igual al de los varones, por guarderías en nuestros lugares de trabajo y de estudio, por una Ley de Emergencia en materia de violencia de género con presupuesto, por el cupo laboral para las personas trans, es necesario que llevemos a Liliana Olivero al Congreso de la Nación, y es necesario porque todos esos reclamos y reivindicaciones están en la agenda del Frente de Izquierda, desde mucho antes del #3J.
¡Vamos con la #ListaUnidad!
¡Basta de femicidios!
¡Aborto legal, seguro y gratuito!",2015-08-04T14:48:33+0000,photo,https://www.facebook.com/fueradeagenda.info/photos/a.1513869028844037.1073741846.1447888018775472/1676198589277746/?type=3,257679404318059_865918680160792,5,0,0,257679404318059_865918680160792
